artist_name,image_url,source_page_url,source_site,page_title,alt_text,caption_or_context,width,height,confidence,notes
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/b/b1/THE_KYOTO_PROTOCOL-_AN_UPDATE_%28IA_gov.gpo.fdsys.CHRG-110hhrg36724%29.pdf,https://commons.wikimedia.org/wiki/File:THE KYOTO PROTOCOL- AN UPDATE (IA gov.gpo.fdsys.CHRG-110hhrg36724).pdf,wikimedia commons,File:THE KYOTO PROTOCOL- AN UPDATE (IA gov.gpo.fdsys.CHRG-110hhrg36724).pdf,File:THE KYOTO PROTOCOL- AN UPDATE (IA gov.gpo.fdsys.CHRG-110hhrg36724).pdf,commons search result,1275,1650,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/3/33/Tenth_Census_of_the_United_States._Bulletins_No._120-216_%28IA_tenthcensusofuni18802unse%29.pdf,https://commons.wikimedia.org/wiki/File:Tenth Census of the United States. Bulletins No. 120-216 (IA tenthcensusofuni18802unse).pdf,wikimedia commons,File:Tenth Census of the United States. Bulletins No. 120-216 (IA tenthcensusofuni18802unse).pdf,File:Tenth Census of the United States. Bulletins No. 120-216 (IA tenthcensusofuni18802unse).pdf,commons search result,1304,1647,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/e/e5/The_Alpine_Chronicle_1878-03-23_%28IA_cammlsmh_000103%29.pdf,https://commons.wikimedia.org/wiki/File:The Alpine Chronicle 1878-03-23 (IA cammlsmh 000103).pdf,wikimedia commons,File:The Alpine Chronicle 1878-03-23 (IA cammlsmh 000103).pdf,File:The Alpine Chronicle 1878-03-23 (IA cammlsmh 000103).pdf,commons search result,2875,3877,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/b/b7/The_Billboard_1903-06-06-_Vol_15_Iss_23_%28IA_sim_billboard_1903-06-06_15_23%29.pdf,https://commons.wikimedia.org/wiki/File:The Billboard 1903-06-06- Vol 15 Iss 23 (IA sim billboard 1903-06-06 15 23).pdf,wikimedia commons,File:The Billboard 1903-06-06- Vol 15 Iss 23 (IA sim billboard 1903-06-06 15 23).pdf,File:The Billboard 1903-06-06- Vol 15 Iss 23 (IA sim billboard 1903-06-06 15 23).pdf,commons search result,1487,2083,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/1/1b/The_New_York_Clipper_Annual%2C_1892_%28IA_ldpd_5655288_004%29.pdf,"https://commons.wikimedia.org/wiki/File:The New York Clipper Annual, 1892 (IA ldpd 5655288 004).pdf",wikimedia commons,"File:The New York Clipper Annual, 1892 (IA ldpd 5655288 004).pdf","File:The New York Clipper Annual, 1892 (IA ldpd 5655288 004).pdf",commons search result,756,1189,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/2/27/The_Tropico_Interurban_Sentinel_1916-06-28_%28IA_cgl_001271%29.pdf,https://commons.wikimedia.org/wiki/File:The Tropico Interurban Sentinel 1916-06-28 (IA cgl 001271).pdf,wikimedia commons,File:The Tropico Interurban Sentinel 1916-06-28 (IA cgl 001271).pdf,File:The Tropico Interurban Sentinel 1916-06-28 (IA cgl 001271).pdf,commons search result,1358,1814,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/d/dc/The_United_States_of_America_%28IA_unitedstatesofam02shal%29.pdf,https://commons.wikimedia.org/wiki/File:The United States of America (IA unitedstatesofam02shal).pdf,wikimedia commons,File:The United States of America (IA unitedstatesofam02shal).pdf,File:The United States of America (IA unitedstatesofam02shal).pdf,commons search result,770,1333,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/7/72/The_highroad%2C_being_the_autobiography_of_an_ambitious_mother_%28IA_highroadbeingaut00herbiala%29.pdf,"https://commons.wikimedia.org/wiki/File:The highroad, being the autobiography of an ambitious mother (IA highroadbeingaut00herbiala).pdf",wikimedia commons,"File:The highroad, being the autobiography of an ambitious mother (IA highroadbeingaut00herbiala).pdf","File:The highroad, being the autobiography of an ambitious mother (IA highroadbeingaut00herbiala).pdf",commons search result,675,1106,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/5/52/The_role_of_the_project_manager_during_the_foreign_military_sales_of_new_tactical_wheeled_vehicles_%28IA_theroleofproject1094531323%29.pdf,https://commons.wikimedia.org/wiki/File:The role of the project manager during the foreign military sales of new tactical wheeled vehicles (IA theroleofproject1094531323).pdf,wikimedia commons,File:The role of the project manager during the foreign military sales of new tactical wheeled vehicles (IA theroleofproject1094531323).pdf,File:The role of the project manager during the foreign military sales of new tactical wheeled vehicles (IA theroleofproject1094531323).pdf,commons search result,1275,1650,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/6/62/The_writings_of_John_Lothrop_Motley_%28IA_cu31924014609121%29.pdf,https://commons.wikimedia.org/wiki/File:The writings of John Lothrop Motley (IA cu31924014609121).pdf,wikimedia commons,File:The writings of John Lothrop Motley (IA cu31924014609121).pdf,File:The writings of John Lothrop Motley (IA cu31924014609121).pdf,commons search result,662,1162,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/d/df/United_States_Statutes_at_Large_Volume_47_Part_2.djvu,https://commons.wikimedia.org/wiki/File:United States Statutes at Large Volume 47 Part 2.djvu,wikimedia commons,File:United States Statutes at Large Volume 47 Part 2.djvu,File:United States Statutes at Large Volume 47 Part 2.djvu,commons search result,2550,3300,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/f/f7/Victoria_Daily_Times_%281897-12-08%29_%28IA_victoriadailytimes18971208%29.pdf,https://commons.wikimedia.org/wiki/File:Victoria Daily Times (1897-12-08) (IA victoriadailytimes18971208).pdf,wikimedia commons,File:Victoria Daily Times (1897-12-08) (IA victoriadailytimes18971208).pdf,File:Victoria Daily Times (1897-12-08) (IA victoriadailytimes18971208).pdf,commons search result,1839,2566,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/8/8f/Victoria_Daily_Times_%281902-10-09%29_%28IA_victoriadailytimes19021009%29.pdf,https://commons.wikimedia.org/wiki/File:Victoria Daily Times (1902-10-09) (IA victoriadailytimes19021009).pdf,wikimedia commons,File:Victoria Daily Times (1902-10-09) (IA victoriadailytimes19021009).pdf,File:Victoria Daily Times (1902-10-09) (IA victoriadailytimes19021009).pdf,commons search result,2102,2658,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/2/24/Victoria_Daily_Times_%281907-02-23%29_%28IA_victoriadailytimes19070223%29.pdf,https://commons.wikimedia.org/wiki/File:Victoria Daily Times (1907-02-23) (IA victoriadailytimes19070223).pdf,wikimedia commons,File:Victoria Daily Times (1907-02-23) (IA victoriadailytimes19070223).pdf,File:Victoria Daily Times (1907-02-23) (IA victoriadailytimes19070223).pdf,commons search result,2206,2702,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/b/bf/Victoria_Daily_Times_%281916-06-22%29_%28IA_victoriadailytimes19160622%29.pdf,https://commons.wikimedia.org/wiki/File:Victoria Daily Times (1916-06-22) (IA victoriadailytimes19160622).pdf,wikimedia commons,File:Victoria Daily Times (1916-06-22) (IA victoriadailytimes19160622).pdf,File:Victoria Daily Times (1916-06-22) (IA victoriadailytimes19160622).pdf,commons search result,2106,2618,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/c/cd/Victoria_Daily_Times_%281918-06-19%29_%28IA_victoriadailytimes19180619%29.pdf,https://commons.wikimedia.org/wiki/File:Victoria Daily Times (1918-06-19) (IA victoriadailytimes19180619).pdf,wikimedia commons,File:Victoria Daily Times (1918-06-19) (IA victoriadailytimes19180619).pdf,File:Victoria Daily Times (1918-06-19) (IA victoriadailytimes19180619).pdf,commons search result,2106,2602,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/6/6c/Victoria_Daily_Times_%281918-07-29%29_%28IA_victoriadailytimes19180729%29.pdf,https://commons.wikimedia.org/wiki/File:Victoria Daily Times (1918-07-29) (IA victoriadailytimes19180729).pdf,wikimedia commons,File:Victoria Daily Times (1918-07-29) (IA victoriadailytimes19180729).pdf,File:Victoria Daily Times (1918-07-29) (IA victoriadailytimes19180729).pdf,commons search result,2106,2595,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/8/83/Victoria_Daily_Times_%281919-11-14%29_%28IA_victoriadailytimes19191114%29.pdf,https://commons.wikimedia.org/wiki/File:Victoria Daily Times (1919-11-14) (IA victoriadailytimes19191114).pdf,wikimedia commons,File:Victoria Daily Times (1919-11-14) (IA victoriadailytimes19191114).pdf,File:Victoria Daily Times (1919-11-14) (IA victoriadailytimes19191114).pdf,commons search result,2222,2683,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/6/6a/Wikimedia_Foundation_2007-2008_Annual_report.pdf,https://commons.wikimedia.org/wiki/File:Wikimedia Foundation 2007-2008 Annual report.pdf,wikimedia commons,File:Wikimedia Foundation 2007-2008 Annual report.pdf,File:Wikimedia Foundation 2007-2008 Annual report.pdf,commons search result,1200,1500,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/7/7a/Yackety_yack_%28serial%29_%28IA_yacketyyackseria1988univ%29.pdf,https://commons.wikimedia.org/wiki/File:Yackety yack (serial) (IA yacketyyackseria1988univ).pdf,wikimedia commons,File:Yackety yack (serial) (IA yacketyyackseria1988univ).pdf,File:Yackety yack (serial) (IA yacketyyackseria1988univ).pdf,commons search result,1141,1535,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/7/71/%28H.N.S.C._No._109-35%29_ARMS_EXPORTS_TO_THE_PEOPLE%27S_REPUBLIC_OF_CHINA_BY_MEMBER_STATES_OF_THE_EUROPEAN_UNION_%28IA_gov.gpo.fdsys.CHRG-109hhrg24312%29.pdf,https://commons.wikimedia.org/wiki/File:(H.N.S.C. No. 109-35) ARMS EXPORTS TO THE PEOPLE'S REPUBLIC OF CHINA BY MEMBER STATES OF THE EUROPEAN UNION (IA gov.gpo.fdsys.CHRG-109hhrg24312).pdf,wikimedia commons,File:(H.N.S.C. No. 109-35) ARMS EXPORTS TO THE PEOPLE'S REPUBLIC OF CHINA BY MEMBER STATES OF THE EUROPEAN UNION (IA gov.gpo.fdsys.CHRG-109hhrg24312).pdf,File:(H.N.S.C. No. 109-35) ARMS EXPORTS TO THE PEOPLE'S REPUBLIC OF CHINA BY MEMBER STATES OF THE EUROPEAN UNION (IA gov.gpo.fdsys.CHRG-109hhrg24312).pdf,commons search result,1275,1650,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/1/1b/A_PIVOTAL_MOMENT_FOR_THE_EASTERN_PARTNERSHIP-_OUTLOOK_FOR_UKRAINE%2C_MOLDOVA%2C_GEORGIA%2C_BELARUS%2C_ARMENIA%2C_AND_AZERBAIJAN_%28IA_gov.gpo.fdsys.CHRG-113shrg86353%29.pdf,"https://commons.wikimedia.org/wiki/File:A PIVOTAL MOMENT FOR THE EASTERN PARTNERSHIP- OUTLOOK FOR UKRAINE, MOLDOVA, GEORGIA, BELARUS, ARMENIA, AND AZERBAIJAN (IA gov.gpo.fdsys.CHRG-113shrg86353).pdf",wikimedia commons,"File:A PIVOTAL MOMENT FOR THE EASTERN PARTNERSHIP- OUTLOOK FOR UKRAINE, MOLDOVA, GEORGIA, BELARUS, ARMENIA, AND AZERBAIJAN (IA gov.gpo.fdsys.CHRG-113shrg86353).pdf","File:A PIVOTAL MOMENT FOR THE EASTERN PARTNERSHIP- OUTLOOK FOR UKRAINE, MOLDOVA, GEORGIA, BELARUS, ARMENIA, AND AZERBAIJAN (IA gov.gpo.fdsys.CHRG-113shrg86353).pdf",commons search result,1275,1650,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/a/a5/American_fruits_year_book_and_directory_of_nurserymen_for_the_year_%28IA_americanfruitsye00unse_0%29.pdf,https://commons.wikimedia.org/wiki/File:American fruits year book and directory of nurserymen for the year (IA americanfruitsye00unse 0).pdf,wikimedia commons,File:American fruits year book and directory of nurserymen for the year (IA americanfruitsye00unse 0).pdf,File:American fruits year book and directory of nurserymen for the year (IA americanfruitsye00unse 0).pdf,commons search result,612,1112,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/9/9e/Beobachtungen_an_einer_neuentdeckten_Zwitterphal%C3%A4ne_des_Bombyx_crataegi_%28IA_CUbiodiversity1127206%29.pdf,https://commons.wikimedia.org/wiki/File:Beobachtungen an einer neuentdeckten Zwitterphaläne des Bombyx crataegi (IA CUbiodiversity1127206).pdf,wikimedia commons,File:Beobachtungen an einer neuentdeckten Zwitterphaläne des Bombyx crataegi (IA CUbiodiversity1127206).pdf,File:Beobachtungen an einer neuentdeckten Zwitterphaläne des Bombyx crataegi (IA CUbiodiversity1127206).pdf,commons search result,702,943,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/4/49/Bouwen_%28programmaboekje%29_1104.pdf,https://commons.wikimedia.org/wiki/File:Bouwen (programmaboekje) 1104.pdf,wikimedia commons,File:Bouwen (programmaboekje) 1104.pdf,File:Bouwen (programmaboekje) 1104.pdf,commons search result,1504,1179,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/6/6e/California_Digital_Library_%28IA_slatersroyalnati00slat%29.pdf,https://commons.wikimedia.org/wiki/File:California Digital Library (IA slatersroyalnati00slat).pdf,wikimedia commons,File:California Digital Library (IA slatersroyalnati00slat).pdf,File:California Digital Library (IA slatersroyalnati00slat).pdf,commons search result,852,1466,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/5/55/Catalogue_of_the_officers_of_government_and_instruction%2C_the_alumni_and_other_graduates_of_the_University_of_Vermont_and_State_Agricultural_College%2C_Burlington%2C_Vermont%2C_1791-1890_%28IA_catalogueofoffic00univ%29.pdf,"https://commons.wikimedia.org/wiki/File:Catalogue of the officers of government and instruction, the alumni and other graduates of the University of Vermont and State Agricultural College, Burlington, Vermont, 1791-1890 (IA catalogueofoffic00univ).pdf",wikimedia commons,"File:Catalogue of the officers of government and instruction, the alumni and other graduates of the University of Vermont and State Agricultural College, Burlington, Vermont, 1791-1890 (IA catalogueofoffic00univ).pdf","File:Catalogue of the officers of government and instruction, the alumni and other graduates of the University of Vermont and State Agricultural College, Burlington, Vermont, 1791-1890 (IA catalogueofoffic00univ).pdf",commons search result,822,1331,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/3/3b/Deutsche_grammatik_f%C3%BCr_Amerikaner%3B_%28IA_deutschegrammati00wenc%29.pdf,https://commons.wikimedia.org/wiki/File:Deutsche grammatik für Amerikaner; (IA deutschegrammati00wenc).pdf,wikimedia commons,File:Deutsche grammatik für Amerikaner; (IA deutschegrammati00wenc).pdf,File:Deutsche grammatik für Amerikaner; (IA deutschegrammati00wenc).pdf,commons search result,1075,1752,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/b/b4/Down_in_Dixie_-_life_in_a_cavalry_regiment_in_the_war_days%2C_from_the_Wilderness_to_Appomattox_%28IA_downindixielifei00alle%29.pdf,"https://commons.wikimedia.org/wiki/File:Down in Dixie - life in a cavalry regiment in the war days, from the Wilderness to Appomattox (IA downindixielifei00alle).pdf",wikimedia commons,"File:Down in Dixie - life in a cavalry regiment in the war days, from the Wilderness to Appomattox (IA downindixielifei00alle).pdf","File:Down in Dixie - life in a cavalry regiment in the war days, from the Wilderness to Appomattox (IA downindixielifei00alle).pdf",commons search result,941,1270,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/7/77/Engineer_update_-_USACE-p16021coll8-2270.pdf,https://commons.wikimedia.org/wiki/File:Engineer update - USACE-p16021coll8-2270.pdf,wikimedia commons,File:Engineer update - USACE-p16021coll8-2270.pdf,File:Engineer update - USACE-p16021coll8-2270.pdf,commons search result,1597,2050,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/a/af/Federal_Register_1960-08-02-_Vol_25_Iss_149_%28IA_sim_federal-register-find_1960-08-02_25_149%29.pdf,https://commons.wikimedia.org/wiki/File:Federal Register 1960-08-02- Vol 25 Iss 149 (IA sim federal-register-find 1960-08-02 25 149).pdf,wikimedia commons,File:Federal Register 1960-08-02- Vol 25 Iss 149 (IA sim federal-register-find 1960-08-02 25 149).pdf,File:Federal Register 1960-08-02- Vol 25 Iss 149 (IA sim federal-register-find 1960-08-02 25 149).pdf,commons search result,1318,1804,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/3/3b/GLOBAL_POLLING_DATA_ON_OPINION_OF_AMERICAN_POLICIES%2C_VALUES_AND_PEOPLE_%28IA_gov.gpo.fdsys.CHRG-110hhrg33821%29.pdf,"https://commons.wikimedia.org/wiki/File:GLOBAL POLLING DATA ON OPINION OF AMERICAN POLICIES, VALUES AND PEOPLE (IA gov.gpo.fdsys.CHRG-110hhrg33821).pdf",wikimedia commons,"File:GLOBAL POLLING DATA ON OPINION OF AMERICAN POLICIES, VALUES AND PEOPLE (IA gov.gpo.fdsys.CHRG-110hhrg33821).pdf","File:GLOBAL POLLING DATA ON OPINION OF AMERICAN POLICIES, VALUES AND PEOPLE (IA gov.gpo.fdsys.CHRG-110hhrg33821).pdf",commons search result,1275,1650,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/4/41/Groninger_courant_04-12-1801_%28IA_ddd_010159289_mpeg21%29.pdf,https://commons.wikimedia.org/wiki/File:Groninger courant 04-12-1801 (IA ddd 010159289 mpeg21).pdf,wikimedia commons,File:Groninger courant 04-12-1801 (IA ddd 010159289 mpeg21).pdf,File:Groninger courant 04-12-1801 (IA ddd 010159289 mpeg21).pdf,commons search result,1620,2760,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/a/a8/History_of_the_Republic_of_the_United_States_of_America%2C_in_Seven_Volumes%2C_Vol._VII_%28IA_dli.granth.17684%29.pdf,"https://commons.wikimedia.org/wiki/File:History of the Republic of the United States of America, in Seven Volumes, Vol. VII (IA dli.granth.17684).pdf",wikimedia commons,"File:History of the Republic of the United States of America, in Seven Volumes, Vol. VII (IA dli.granth.17684).pdf","File:History of the Republic of the United States of America, in Seven Volumes, Vol. VII (IA dli.granth.17684).pdf",commons search result,750,1200,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/5/5e/Journal_of_conchology_%28IA_journalofconchol8189597conc%29.pdf,https://commons.wikimedia.org/wiki/File:Journal of conchology (IA journalofconchol8189597conc).pdf,wikimedia commons,File:Journal of conchology (IA journalofconchol8189597conc).pdf,File:Journal of conchology (IA journalofconchol8189597conc).pdf,commons search result,720,1202,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/d/d0/Libres_conseils.pdf,https://commons.wikimedia.org/wiki/File:Libres conseils.pdf,wikimedia commons,File:Libres conseils.pdf,File:Libres conseils.pdf,commons search result,875,1239,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/d/df/Little_sketches_of_big_folks%2C_Minnesota_1907_-_an_alphbetical_list_of_representative_men_of_Minnesota%2C_with_biographical_sketches_%28IA_littlesketchesof02rlpo%29.pdf,"https://commons.wikimedia.org/wiki/File:Little sketches of big folks, Minnesota 1907 - an alphbetical list of representative men of Minnesota, with biographical sketches (IA littlesketchesof02rlpo).pdf",wikimedia commons,"File:Little sketches of big folks, Minnesota 1907 - an alphbetical list of representative men of Minnesota, with biographical sketches (IA littlesketchesof02rlpo).pdf","File:Little sketches of big folks, Minnesota 1907 - an alphbetical list of representative men of Minnesota, with biographical sketches (IA littlesketchesof02rlpo).pdf",commons search result,835,1327,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/9/91/Methods_of_teaching_history_%28IA_methodsofteachin00halliala%29.pdf,https://commons.wikimedia.org/wiki/File:Methods of teaching history (IA methodsofteachin00halliala).pdf,wikimedia commons,File:Methods of teaching history (IA methodsofteachin00halliala).pdf,File:Methods of teaching history (IA methodsofteachin00halliala).pdf,commons search result,752,1102,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/b/b4/OJ_C_202500260_of_2025_-_EN_English.pdf,https://commons.wikimedia.org/wiki/File:OJ C 202500260 of 2025 - EN English.pdf,wikimedia commons,File:OJ C 202500260 of 2025 - EN English.pdf,File:OJ C 202500260 of 2025 - EN English.pdf,commons search result,1239,1752,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/8/8d/PROPOSED_FISCAL_YEAR_2002_BUDGETS_FOR_THE_DEPARTMENT_OF_THE_INTERIOR_AND_THE_NATIONAL_PARK_SERVICE_%28IA_gov.gpo.fdsys.CHRG-107shrg74765%29.pdf,https://commons.wikimedia.org/wiki/File:PROPOSED FISCAL YEAR 2002 BUDGETS FOR THE DEPARTMENT OF THE INTERIOR AND THE NATIONAL PARK SERVICE (IA gov.gpo.fdsys.CHRG-107shrg74765).pdf,wikimedia commons,File:PROPOSED FISCAL YEAR 2002 BUDGETS FOR THE DEPARTMENT OF THE INTERIOR AND THE NATIONAL PARK SERVICE (IA gov.gpo.fdsys.CHRG-107shrg74765).pdf,File:PROPOSED FISCAL YEAR 2002 BUDGETS FOR THE DEPARTMENT OF THE INTERIOR AND THE NATIONAL PARK SERVICE (IA gov.gpo.fdsys.CHRG-107shrg74765).pdf,commons search result,1275,1650,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/2/2c/Pacific_connection_-_USACE-p16021coll8-783.pdf,https://commons.wikimedia.org/wiki/File:Pacific connection - USACE-p16021coll8-783.pdf,wikimedia commons,File:Pacific connection - USACE-p16021coll8-783.pdf,File:Pacific connection - USACE-p16021coll8-783.pdf,commons search result,1275,1650,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/1/1f/Paper_Trade_Journal_1911-06-15-_Vol_52_Iss_24_%28IA_sim_paper-trade-journal_1911-06-15_52_24%29.pdf,https://commons.wikimedia.org/wiki/File:Paper Trade Journal 1911-06-15- Vol 52 Iss 24 (IA sim paper-trade-journal 1911-06-15 52 24).pdf,wikimedia commons,File:Paper Trade Journal 1911-06-15- Vol 52 Iss 24 (IA sim paper-trade-journal 1911-06-15 52 24).pdf,File:Paper Trade Journal 1911-06-15- Vol 52 Iss 24 (IA sim paper-trade-journal 1911-06-15 52 24).pdf,commons search result,1177,1622,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/9/98/Recollections_of_Europe_in_1854._Professor_Robley_Dunglison%27s_Introductory_Lecture._Delivered_October_9%2C_1854._%28IA_tju_OA-1854_Dunglison%29.pdf,"https://commons.wikimedia.org/wiki/File:Recollections of Europe in 1854. Professor Robley Dunglison's Introductory Lecture. Delivered October 9, 1854. (IA tju OA-1854 Dunglison).pdf",wikimedia commons,"File:Recollections of Europe in 1854. Professor Robley Dunglison's Introductory Lecture. Delivered October 9, 1854. (IA tju OA-1854 Dunglison).pdf","File:Recollections of Europe in 1854. Professor Robley Dunglison's Introductory Lecture. Delivered October 9, 1854. (IA tju OA-1854 Dunglison).pdf",commons search result,1900,2835,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/d/da/Rom%C3%A2nul_1863-03-09.pdf,https://commons.wikimedia.org/wiki/File:Românul 1863-03-09.pdf,wikimedia commons,File:Românul 1863-03-09.pdf,File:Românul 1863-03-09.pdf,commons search result,2241,3212,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/1/16/The_American_conflict_-_a_history_of_the_great_rebellion_in_the_United_States_of_America%2C_1860-%2764_-_it%27s_causes%2C_incidents%2C_and_results_%28IA_americanconflict02gree%29.pdf,"https://commons.wikimedia.org/wiki/File:The American conflict - a history of the great rebellion in the United States of America, 1860-'64 - it's causes, incidents, and results (IA americanconflict02gree).pdf",wikimedia commons,"File:The American conflict - a history of the great rebellion in the United States of America, 1860-'64 - it's causes, incidents, and results (IA americanconflict02gree).pdf","File:The American conflict - a history of the great rebellion in the United States of America, 1860-'64 - it's causes, incidents, and results (IA americanconflict02gree).pdf",commons search result,910,1447,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/0/01/The_Billboard_1925-09-19-_Vol_37_Iss_38_%28IA_sim_billboard_1925-09-19_37_38%29.pdf,https://commons.wikimedia.org/wiki/File:The Billboard 1925-09-19- Vol 37 Iss 38 (IA sim billboard 1925-09-19 37 38).pdf,wikimedia commons,File:The Billboard 1925-09-19- Vol 37 Iss 38 (IA sim billboard 1925-09-19 37 38).pdf,File:The Billboard 1925-09-19- Vol 37 Iss 38 (IA sim billboard 1925-09-19 37 38).pdf,commons search result,1429,2037,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/8/83/The_Dew_Drop%2C_Catalogue_Edition_%28IA_dewdropcatalogueappa%29.pdf,"https://commons.wikimedia.org/wiki/File:The Dew Drop, Catalogue Edition (IA dewdropcatalogueappa).pdf",wikimedia commons,"File:The Dew Drop, Catalogue Edition (IA dewdropcatalogueappa).pdf","File:The Dew Drop, Catalogue Edition (IA dewdropcatalogueappa).pdf",commons search result,743,1277,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/4/48/The_Dew_Drop%2C_Catalogue_Edition_%28IA_dewdropcatalogueappa_0%29.pdf,"https://commons.wikimedia.org/wiki/File:The Dew Drop, Catalogue Edition (IA dewdropcatalogueappa 0).pdf",wikimedia commons,"File:The Dew Drop, Catalogue Edition (IA dewdropcatalogueappa 0).pdf","File:The Dew Drop, Catalogue Edition (IA dewdropcatalogueappa 0).pdf",commons search result,722,1131,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/2/22/The_Digest_%28IA_CAT11090696216%29.pdf,https://commons.wikimedia.org/wiki/File:The Digest (IA CAT11090696216).pdf,wikimedia commons,File:The Digest (IA CAT11090696216).pdf,File:The Digest (IA CAT11090696216).pdf,commons search result,1070,1558,medium,from wikimedia commons search
Jeff Berlin,https://upload.wikimedia.org/wikipedia/commons/4/45/The_Editor_and_Publisher_1909-10-09-_Vol_9_Iss_15_%28IA_sim_editor-publisher_1909-10-09_9_15%29.pdf,https://commons.wikimedia.org/wiki/File:The Editor and Publisher 1909-10-09- Vol 9 Iss 15 (IA sim editor-publisher 1909-10-09 9 15).pdf,wikimedia commons,File:The Editor and Publisher 1909-10-09- Vol 9 Iss 15 (IA sim editor-publisher 1909-10-09 9 15).pdf,File:The Editor and Publisher 1909-10-09- Vol 9 Iss 15 (IA sim editor-publisher 1909-10-09 9 15).pdf,commons search result,1295,1727,medium,from wikimedia commons search
